cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
159709,(0.1095 -0.0005 0.0005),(-0.998356905 0.05730174652 -8.913574607e-16),0.72439756,0.0004865397869,159709,(0.1090142596 -0.0004721204205 0.0005),159708,(0.1080089825 -0.0004144214772 0.0005),159707,(0.1070037053 -0.000356722534 0.0005)
160090,(0.0905 0.0005 0.0005),(0.9981193351 -0.06130084002 -8.908449976e-16),0.72450853,0.0004868196714,160090,(0.09098590413 0.0004701575452 0.0005),160091,(0.09199094209 0.0004084317881 0.0005),160092,(0.09299598006 0.0003467060309 0.0005)
160109,(0.1095 0.0005 0.0005),(-0.998356905 -0.05730174652 -8.913574607e-16),0.72439756,0.0004865397869,160109,(0.1090142596 0.0004721204205 0.0005),160108,(0.1080089825 0.0004144214772 0.0005),160107,(0.1070037053 0.000356722534 0.0005)
160490,(0.0905 0.0015 0.0005),(0.9890119816 -0.147835382 -1.021044091e-14),0.68119599,0.0003822682934,160490,(0.09087806792 0.001443487221 0.0005),160491,(0.09187393541 0.001294627093 0.0005),160492,(0.09286980289 0.001145766965 0.0005)
160509,(0.1095 0.0015 0.0005),(-0.988842841 -0.1489625314 -1.928096647e-14),0.68124236,0.0003823757893,160509,(0.1091218904 0.001443040334 0.0005),160508,(0.1081261933 0.001293045244 0.0005),160507,(0.1071304961 0.001143050154 0.0005)
160890,(0.0905 0.0025 0.0005),(0.9681489188 -0.2503750607 -2.459759377e-15),0.58666441,0.0001763102818,160890,(0.09067069461 0.002455856302 0.0005),160891,(0.09164555442 0.002203745725 0.0005),160492,(0.09262041422 0.001951635147 0.0005)
160909,(0.1095 0.0025 0.0005),(-0.9677338545 -0.2519745758 -2.462801639e-15),0.58655951,0.0001760924884,160909,(0.1093295893 0.00245562917 0.0005),160908,(0.1083551475 0.00220190799 0.0005),160507,(0.1073807056 0.00194818681 0.0005)
161290,(0.0905 0.0035 0.0005),(-0.9367105901 0.3501046564 -3.483055728e-15),0.43848597,-0.0001245116079,161290,(0.09061663134 0.003456407906 0.0005),161289,(0.08967342778 0.003808939372 0.0005),161688,(0.08873022423 0.004161470838 0.0005)
161309,(0.1095 0.0035 0.0005),(0.9369064871 0.3495800831 -3.486281372e-15),0.43854231,-0.0001243964049,161309,(0.1093834522 0.003456513494 0.0005),161310,(0.110326853 0.003808516751 0.0005),161711,(0.1112702538 0.004160520007 0.0005)
161690,(0.0905 0.0045 0.0005),(-0.9024504445 0.4307936806 -6.349772156e-16),0.26552884,-0.0005122398785,161690,(0.09096227111 0.004279330297 0.0005),162089,(0.08914485924 0.005146889897 0.0005),162088,(0.08823615331 0.005580669697 0.0005)
161691,(0.0915 0.0045 0.0005),(0.8869841217 -0.4617999219 -8.510548345e-16),0.6811602,0.0003821853053,161691,(0.0918389923 0.004323506856 0.0005),161292,(0.0927321247 0.00385850589 0.0005),161293,(0.0936252571 0.003393504924 0.0005)
161708,(0.1085 0.0045 0.0005),(-0.8860390638 -0.4636105881 -8.527870863e-11),0.68098543,0.0003817802169,161708,(0.1081617278 0.004323002649 0.0005),161307,(0.107269547 0.003856178466 0.0004999999999),161306,(0.1063773662 0.003389354283 0.0004999999998)
161709,(0.1095 0.0045 0.0005),(0.9028982066 0.4298544271 -6.349401174e-16),0.26551724,-0.0005122698075,161709,(0.1090374725 0.004279798555 0.0005),162110,(0.1108557861 0.005145466627 0.0005),162111,(0.1117649429 0.005578300662 0.0005)
162091,(0.0915 0.0055 0.0005),(-0.8433233072 0.5374065496 -3.051410436e-14),0.43856054,-0.0001243591344,162091,(0.09160487496 0.005433168587 0.0005),162090,(0.09075570601 0.005974300261 0.0005),162489,(0.08990653707 0.006515431934 0.0005)
162092,(0.0925 0.0055 0.0005),(0.8039185452 -0.5947394158 4.75236844e-11),0.80039392,0.0006991923064,162092,(0.09306209366 0.005084162776 0.0005),161693,(0.0938715847 0.004485300824 0.0005000000001),161294,(0.09468107575 0.003886438871 0.0005000000001)
162107,(0.1075 0.0055 0.0005),(-0.8033674573 -0.5954836089 -6.204401613e-16),0.80032941,0.0006989890339,162107,(0.106938455 0.005083763487 0.0005),161706,(0.1061295188 0.004484152183 0.0005),161305,(0.1053205827 0.003884540879 0.0005)
162108,(0.1085 0.0055 0.0005),(0.8454113621 0.5341157447 2.444948668e-14),0.43865557,-0.0001241648188,162108,(0.1083950297 0.005433681615 0.0005),162109,(0.1092463011 0.005971499674 0.0005),162510,(0.1100975726 0.006509317732 0.0005)
162492,(0.0925 0.0065 0.0005),(0.7605311713 -0.6493014227 -5.192862696e-14),0.53725378,7.516331644e-05,162492,(0.09255716405 0.006451196352 0.0005),162093,(0.09332296697 0.005797394187 0.0005),162094,(0.09408876989 0.005143592021 0.0005)
162507,(0.1075 0.0065 0.0005),(-0.7613748495 -0.6483119146 -5.777331238e-15),0.5372057,7.506595192e-05,162507,(0.1074428467 0.006451333849 0.0005),162106,(0.1066761942 0.005798528051 0.0005),162105,(0.1059095418 0.005145722253 0.0005)
162892,(0.0925 0.0075 0.0005),(-0.7070830593 0.7071305023 -5.362219439e-16),0.23062145,-0.0006065784056,162892,(0.09292890131 0.007071069907 0.0005),163291,(0.09150493266 0.008495134101 0.0005),163690,(0.09079294834 0.009207166198 0.0005)
162893,(0.0935 0.0075 0.0005),(0.6494534523 -0.7604013501 4.038442115e-14),0.53725793,7.517171218e-05,162893,(0.09354882053 0.007442839329 0.0005),162494,(0.09420277578 0.006677167128 0.0005),162094,(0.09485673103 0.005911494928 0.0005)
162894,(0.0945 0.0075 0.0005),(0.5948512806 -0.8038357755 -6.202565203e-16),0.80039509,0.0006991959855,162894,(0.09491591763 0.006937961253 0.0005),162495,(0.09551489222 0.006128553554 0.0005),162096,(0.09611386681 0.005319145855 0.0005)
162905,(0.1055 0.0075 0.0005),(-0.5956685882 -0.8032303113 -4.651850675e-16),0.80039858,0.000699206992,162905,(0.1050835044 0.00693837575 0.0005),162504,(0.1044837068 0.006129577712 0.0005),162103,(0.1038839092 0.005320779674 0.0005)
162906,(0.1065 0.0075 0.0005),(-0.6486108027 -0.7611202445 -5.175699615e-14),0.53737686,7.54125647e-05,162906,(0.1064510866 0.00744260197 0.0005),162505,(0.1057979798 0.006676205892 0.0005),162105,(0.1051448731 0.005909809814 0.0005)
162907,(0.1075 0.0075 0.0005),(0.7071665743 0.707046983 -7.148781475e-16),0.2305962,-0.0006066500571,162907,(0.1070709974 0.007071069907 0.0005),163308,(0.1084951342 0.008494965905 0.0005),163709,(0.1092072026 0.009206913903 0.0005)
163294,(0.0945 0.0085 0.0005),(-0.5372700887 0.8434102512 -3.487683685e-15),0.43856677,-0.0001243463881,163294,(0.09456680759 0.008395124982 0.0005),163694,(0.09402581333 0.009244381473 0.0005),164093,(0.09348481906 0.01009363797 0.0005)
163295,(0.0955 0.0085 0.0005),(0.4617755981 -0.8869967852 8.227518687e-15),0.68114707,0.0003821548659,163295,(0.09567646979 0.008161029863 0.0005),162896,(0.09614144627 0.007267884709 0.0005),162496,(0.09660642274 0.006374739556 0.0005)
163304,(0.1045 0.0085 0.0005),(-0.4613038912 -0.8872421992 -1.134450567e-15),0.68120222,0.0003822827382,163304,(0.1043236515 0.008160822623 0.0005),162903,(0.10385915 0.007267430354 0.0005),162503,(0.1033946485 0.006374038086 0.0005)
163305,(0.1055 0.0085 0.0005),(0.5377927854 0.8430770546 -3.481942294e-15),0.4384665,-0.0001245514234,163305,(0.1054330171 0.008394993553 0.0005),163705,(0.1059745377 0.009243914538 0.0005),164106,(0.1065160583 0.01009283552 0.0005)
163695,(0.0955 0.0095 0.0005),(-0.4305924589 0.9025464721 -8.466404136e-16),0.2655298,-0.0005122373821,163695,(0.09572056555 0.009037681958 0.0005),164094,(0.09485341119 0.01085528721 0.0005),164494,(0.094419834 0.01176408983 0.0005)
163696,(0.0965 0.0095 0.0005),(-0.3502157921 0.9366690445 -3.222421091e-14),0.4384972,-0.0001244886353,163696,(0.09654359789 0.009383395349 0.0005),164096,(0.09619095451 0.01032655707 0.0005),164495,(0.09583831114 0.0112697188 0.0005)
163697,(0.0975 0.0095 0.0005),(0.2503460919 -0.96815641 -2.460327112e-15),0.58664482,0.0001762695972,163697,(0.0975441284 0.00932934346 0.0005),163297,(0.09779620981 0.00835447611 0.0005),162898,(0.09804829122 0.00737960876 0.0005)
163698,(0.0985 0.0095 0.0005),(0.1478383548 -0.9890115373 -1.418204887e-15),0.68118575,0.0003822445482,163698,(0.09855651041 0.009121955732 0.0005),163298,(0.09870537353 0.008126088694 0.0005),162898,(0.09885423665 0.007130221656 0.0005)
163699,(0.0995 0.0095 0.0005),(0.06108120205 -0.9981328002 -8.908418125e-16),0.72450922,0.000486821412,163699,(0.09952973564 0.009014087581 0.0005),163299,(0.09959124023 0.008009036055 0.0005),162899,(0.09965274483 0.007003984528 0.0005)
163700,(0.1005 0.0095 0.0005),(-0.06080138568 -0.9981498843 -8.64664339e-11),0.72450029,0.0004867988907,163700,(0.100470402 0.009014101744 0.0005),163300,(0.1004091791 0.008009033015 0.0004999999999),162900,(0.1003479563 0.007003964286 0.0004999999998)
163701,(0.1015 0.0095 0.0005),(-0.14834569 -0.9889355673 -1.021216744e-14),0.68116812,0.0003822036647,163701,(0.1014433017 0.009122025202 0.0005),163301,(0.1012939278 0.008126234661 0.0005),162901,(0.1011445538 0.00713044412 0.0005)
163702,(0.1025 0.0095 0.0005),(-0.2503460919 -0.96815641 -2.461045869e-15),0.58662002,0.000176218117,163702,(0.1024558845 0.0093293933 0.0005),163302,(0.1022038031 0.008354525951 0.0005),162901,(0.1019517217 0.007379658601 0.0005)
163703,(0.1035 0.0095 0.0005),(0.3492660535 0.9370235984 -4.353483791e-15),0.43848127,-0.0001245212139,163703,(0.103456509 0.009383320684 0.0005),164103,(0.103808196 0.01032683942 0.0005),164504,(0.1041598831 0.01127035816 0.0005)
163704,(0.1045 0.0095 0.0005),(0.4294832764 0.9030748116 -8.466201439e-16),0.26552505,-0.000512249646,163704,(0.1042799973 0.009037400247 0.0005),164105,(0.105144918 0.0108560695 0.0005),164505,(0.1055773783 0.01176540413 0.0005)
